,mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z,chirp,q
639,-2780.918031318104,0.0,38.28122634380415,9.390871362763889,5010.4806826100275,7.022824026353246,3.4910122947767954,5.167594302599944,7.766536029406808e-06,-0.09927444007533014,-0.024553131255656113,15.767476327599864,4.076429637359803
640,6157.057489321532,0.0,40.17168648482599,9.547379347845814,5010.383105869198,7.254510336316128,3.7381443587372027,5.090647127597521,3.995599994854694e-06,-0.13554002749455785,-0.058353627103307486,16.254662406158417,4.207613945274939
641,7599.292209163852,0.0,41.166873938011456,9.627996511094299,5010.332427792785,7.3748404110874075,3.8664964384932343,5.0506833536353755,2.0371026841242313e-06,-0.15437515351680392,-0.07590846749636229,16.507690464958564,4.27574666137187
642,4837.516430948239,0.0,41.673717101560484,9.66860477337735,5010.3067934654855,7.435706583188112,3.9314203554006526,5.030468607252169,1.0464423309226576e-06,-0.16390246432573993,-0.08478817557096498,16.635678828653262,4.310210012545937
643,5480.427821730003,0.0,41.91457232276038,9.687798071554045,5010.2946526369315,7.464533778519569,3.9621693637542066,5.020894579143413,5.772496985747273e-07,-0.16841475153214236,-0.0889937477355717,16.696296170487678,4.326532408415151
644,3697.965477221408,3.2015495842780264,74.32662170807164,9.838968812149163,5007.182603160303,7.5,-0.4699878971710363,1.4416306070811449,2.7899770707160116,1.0,1.0,21.54911662645768,7.554310124074497
645,3697.9707537021413,3.2015495991791876,74.32662170807164,9.838968812149163,5007.182603160303,7.5,-0.4699878971710363,1.4416306070811449,2.7899770707160116,1.0,1.0,21.54911662645768,7.554310124074497
646,3697.9676083534387,3.2015495842780264,74.32662175946832,9.838968818952786,5007.182603160303,7.5,-0.4699878971710363,1.4416306070811449,2.7899770707160116,1.0,1.0,21.54911664135884,7.554310124074497
647,3697.965375660121,3.2015495842780264,74.32662179261109,9.838968803932314,5007.182603160303,7.5,-0.4699878971710363,1.4416306070811449,2.7899770707160116,1.0,1.0,21.54911662645768,7.554310138975659
648,3697.9654772056338,3.2015495842780264,74.32662170807164,9.838968812149163,5007.182603175204,7.5,-0.4699878971710363,1.4416306070811449,2.7899770707160116,1.0,1.0,21.54911662645768,7.554310124074497
649,3697.96543871432,3.2015495842780264,74.32662170807164,9.838968812149163,5007.182603160303,7.499999985098839,-0.4699878971710363,1.4416306070811449,2.7899770707160116,1.0,1.0,21.54911662645768,7.554310124074497
650,3697.965401516539,3.2015495842780264,74.32662170807164,9.838968812149163,5007.182603160303,7.5,-0.4699878822698751,1.4416306070811449,2.7899770707160116,1.0,1.0,21.54911662645768,7.554310124074497
651,3697.965540856807,3.2015495842780264,74.32662170807164,9.838968812149163,5007.182603160303,7.5,-0.4699878971710363,1.441630621982306,2.7899770707160116,1.0,1.0,21.54911662645768,7.554310124074497
652,3697.9655057710984,3.2015495842780264,74.32662170807164,9.838968812149163,5007.182603160303,7.5,-0.4699878971710363,1.4416306070811449,2.789977085617173,1.0,1.0,21.54911662645768,7.554310124074497
653,3697.9705270631994,3.2015495842780264,74.32662170807164,9.838968812149163,5007.182603160303,7.5,-0.4699878971710363,1.4416306070811449,2.7899770707160116,0.9999999850988388,1.0,21.54911662645768,7.554310124074497
