,mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z
245,-179203.2272205848,3.0999997008315265,38.60007577918342,29.299951257548656,1000.0142436889813,1.3700633075027477,-1.2599996547050627,2.7599522022203784,5.3471014118069076e-05,9.552176031644912e-07,1.2452948681658569e-06
246,-179203.22716539283,3.1000000601409727,38.6000482565139,29.299965006140773,1000.0008107919997,1.3699856844686689,-1.2599932492381969,2.760019163144548,5.4843279569712056e-05,4.881877113547453e-08,-3.3240420488475597e-07
247,-179203.22722327913,3.099999770792309,38.600071813829835,29.299952492964827,1000.0079633885791,1.3700540038510192,-1.2599994304484399,2.759958652294209,5.362658983690314e-05,7.961609048402306e-07,1.1485146746460288e-06
248,-179203.22718802383,3.0999999597873336,38.60004729111805,29.299966373618698,1000.0135320651959,1.3700066308053858,-1.2599981684061738,2.759990048590242,5.451063784478095e-05,2.975972353308835e-07,-2.2267611259910064e-08
249,-179203.22716118302,3.09999981900836,38.60000631870962,29.29999855671872,1000.0212491605271,1.3700460969821002,-1.2600029018590795,2.7599666044128344,5.394896331628268e-05,7.464083566228332e-07,5.041216159651601e-07
250,-179203.227226527,3.099999896490935,38.60008257507288,29.299942744935812,1000.0017738386773,1.370022390596146,-1.2599956931978742,2.7599838759461557,5.4130755830055355e-05,4.4107013973393334e-07,6.076498535163878e-07
251,-179203.2271653547,3.099999695382774,38.60013138779816,29.299909138690648,1000.0053346173657,1.3700574078845795,-1.2599947224372054,2.759958240418852,5.381855115448695e-05,4.992526456862449e-07,1.0667035916690655e-06
252,-179203.22722743207,3.0999999396220894,38.60003249680859,29.29997860221207,1000.0085532641067,1.3700191367737973,-1.2599990608419604,2.759986292796677,5.41720857026549e-05,5.464759570388582e-07,3.9236793606278885e-07
253,-179203.22717644565,3.0999997525975864,38.60008067100255,29.299946967396348,1000.0004329383062,1.3700596580097457,-1.2599972394950685,2.7599630842591827,5.3530133433324994e-05,8.136482155200189e-07,1.339487696587545e-06
254,-179203.2272266696,3.099999907989897,38.60005563609041,29.299961522058496,1000.0102572834735,1.3700198876064758,-1.2599979361783975,2.7599833075074773,5.426551174191696e-05,4.2660998037816735e-07,3.181712157019537e-07
255,-179203.2271707951,3.100000034985533,38.60000776844061,29.299994690566443,1000.0055362486135,1.3699992879641407,-1.259997140382897,2.760001152631091,5.480072664247825e-05,-1.4099489258413754e-07,-1.0327404887395146e-07
256,-179203.22722761374,3.0999997956197367,38.60008401765989,29.299943019463736,1000.0079341943929,1.370044183473714,-1.2599979443169897,2.7599681892326657,5.375839852562649e-05,8.007277390481364e-07,9.017617236202479e-07
257,-179203.22718249727,3.0999998360438634,38.6000573807588,29.29996164913158,1000.0082375160925,1.3700336173010133,-1.2600035572791113,2.75997413138375,5.399753085240496e-05,4.866881109162922e-07,7.481534769353621e-07
258,-179203.22723007458,3.099999880196438,38.60006223600423,29.299957562919598,1000.0068213046807,1.3700294393261545,-1.2599955044836555,2.7599796956753533,5.410302728510613e-05,5.261081697507971e-07,5.405999109211637e-07
259,-179203.22722260142,3.0999999555643036,38.60000505428512,29.299997732277024,1000.0067235438361,1.3700101833816318,-1.2600001141213468,2.7599876832588772,5.4157505068869516e-05,4.0700750691888876e-07,6.029694801222461e-07
260,-179203.22722756246,3.099999918839484,38.59999725466116,29.300003734593282,999.9983355642121,1.3700149035055622,-1.2600010367535628,2.759984038751705,5.433173530436705e-05,4.1991511241044715e-07,2.7131468160045027e-07
261,-179203.22722860333,3.1000001121915126,38.600002437702095,29.299996224735082,999.9954287874108,1.3699795182001528,-1.259997689363383,2.7600141448722457,5.491310774103084e-05,-8.240250114059933e-08,-2.886249729276036e-07
262,-179203.22722016362,3.0999998887841773,38.60007263927943,29.299949448500296,1000.000689981271,1.3700265092849726,-1.2599967449955058,2.7599839561564203,5.437773732466267e-05,3.679255934931054e-07,1.7538152450603722e-07
263,-179203.2272364155,3.099999938869272,38.60002195054203,29.299985661308398,1000.0052151531947,1.370014264857467,-1.2599992718398867,2.759986751483263,5.4212563132817804e-05,3.9723702856244295e-07,4.960724912181939e-07
264,-179203.22721174333,3.100000107171564,38.59999590707592,29.30000132149311,999.9989004894508,1.369974741016875,-1.2599973969467018,2.760018606958899,5.5025847215811967e-05,-1.0101257968379388e-07,-5.006521067033123e-07
265,-179203.2272376684,3.099999854887123,38.60005283714959,29.299964700069893,1000.005697663797,1.3700341881424831,-1.2599989220730055,2.7599736409603812,5.3976404181630344e-05,5.718675337092244e-07,7.362229793086936e-07
266,-179203.22722712398,3.0999999731521752,38.59997919821595,29.300015460638388,1000.0058748043762,1.3700087137810157,-1.2600017799722938,2.759991336309797,5.4490810892974765e-05,2.8023766421756155e-07,6.592733958478979e-08
267,-179203.22721971822,3.0999999746856695,38.59999084965636,29.300007471133327,999.9965148637605,1.3700089820055934,-1.2600003057505498,2.7599935105089397,5.440111481132472e-05,2.6542336034120633e-07,3.0495720217579117e-07
268,-179203.2272378762,3.09999992466384,38.600039439489436,29.299973009304946,1000.0068216785453,1.3700171612062553,-1.2599985285714355,2.759985858257843,5.42994125092689e-05,3.8631332536892707e-07,3.1486771232041305e-07
