mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z,chirp,q
196.59698909552623,10.000000000000002,2433.979698204752,162.99886795730785,10000.0,7.5,-4.0,7.5,0.35390199074353423,-0.6009270920608313,-0.686205174017615,474.4683534634077,14.932494493411161
6.245402652981468,9.810309128215028,2795.655762700759,154.75621507736133,9997.464709994489,7.5,-3.1730388852011666,7.5,2.83223344047389,-0.8831782732914226,-0.4763980054844963,487.19468734469945,18.064901376033486
6.245382896954368,9.810309278215028,2795.655762700759,154.75621507736133,9997.464709994489,7.5,-3.1730388852011666,7.5,2.83223344047389,-0.8831782732914226,-0.4763980054844963,487.19468734469945,18.064901376033486
6.245402496792565,9.810309128215028,2795.6557684390314,154.75621539500892,9997.464709994489,7.5,-3.1730388852011666,7.5,2.83223344047389,-0.8831782732914226,-0.4763980054844963,487.19468834469944,18.064901376033486
6.245402349396219,9.810309128215028,2795.6557763852984,154.75621454988033,9997.464709994489,7.5,-3.1730388852011666,7.5,2.83223344047389,-0.8831782732914226,-0.4763980054844963,487.19468734469945,18.064901526033484
6.245402652266865,9.810309128215028,2795.655762700759,154.75621507736133,9997.464710494489,7.5,-3.1730388852011666,7.5,2.83223344047389,-0.8831782732914226,-0.4763980054844963,487.19468734469945,18.064901376033486
6.24539667491246,9.810309128215028,2795.655762700759,154.75621507736133,9997.464709994489,7.4999997,-3.1730388852011666,7.5,2.83223344047389,-0.8831782732914226,-0.4763980054844963,487.19468734469945,18.064901376033486
6.245442337272191,9.810309128215028,2795.655762700759,154.75621507736133,9997.464709994489,7.5,-3.1730385852011667,7.5,2.83223344047389,-0.8831782732914226,-0.4763980054844963,487.19468734469945,18.064901376033486
6.245404736487082,9.810309128215028,2795.655762700759,154.75621507736133,9997.464709994489,7.5,-3.1730388852011666,7.4999997,2.83223344047389,-0.8831782732914226,-0.4763980054844963,487.19468734469945,18.064901376033486
6.245403813297244,9.810309128215028,2795.655762700759,154.75621507736133,9997.464709994489,7.5,-3.1730388852011666,7.5,2.8322336404738895,-0.8831782732914226,-0.4763980054844963,487.19468734469945,18.064901376033486
6.245402986281185,9.810309128215028,2795.655762700759,154.75621507736133,9997.464709994489,7.5,-3.1730388852011666,7.5,2.83223344047389,-0.8831782632914227,-0.4763980054844963,487.19468734469945,18.064901376033486
6.245402545137878,9.810309128215028,2795.655762700759,154.75621507736133,9997.464709994489,7.5,-3.1730388852011666,7.5,2.83223344047389,-0.8831782732914226,-0.47639799548449624,487.19468734469945,18.064901376033486
-48.10031804230155,10.000000000000002,2835.2830761735017,153.1479376894049,9989.783739709348,2.651325689533834,-0.6163124989414168,0.0,4.0,-0.6289074948671912,-0.617759495349997,487.00778107558995,18.51336112617893
-48.10012480390966,9.99999985,2835.2830761735017,153.1479376894049,9989.783739709348,2.651325689533834,-0.6163124989414168,0.0,4.0,-0.6289074948671912,-0.617759495349997,487.00778107558995,18.51336112617893
-48.10031653707214,10.000000000000002,2835.283081995345,153.14793800387204,9989.783739709348,2.651325689533834,-0.6163124989414168,0.0,4.0,-0.6289074948671912,-0.617759495349997,487.00778207558994,18.51336112617893
-48.100310184325785,10.000000000000002,2835.2830897213653,153.14793718034952,9989.783739709348,2.651325689533834,-0.6163124989414168,0.0,4.0,-0.6289074948671912,-0.617759495349997,487.00778107558995,18.513361276178927
-48.10031804001762,10.000000000000002,2835.2830761735017,153.1479376894049,9989.783740209348,2.651325689533834,-0.6163124989414168,0.0,4.0,-0.6289074948671912,-0.617759495349997,487.00778107558995,18.51336112617893
-48.100303210365155,10.000000000000002,2835.2830761735017,153.1479376894049,9989.783739709348,2.651325989533834,-0.6163124989414168,0.0,4.0,-0.6289074948671912,-0.617759495349997,487.00778107558995,18.51336112617893
-48.10033424779814,10.000000000000002,2835.2830761735017,153.1479376894049,9989.783739709348,2.651325689533834,-0.6163121989414169,0.0,4.0,-0.6289074948671912,-0.617759495349997,487.00778107558995,18.51336112617893
