,mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z,chirp,q
14737,-171377.9721898539,3.100776209437446,47.72666626858435,24.337233611072012,1062.9866827130181,1.4147126648724488,-1.2826364961166323,3.20111816419983,0.0005885745412397118,0.14543797143765075,-0.004170687475572517,29.34106234211574,1.9610555181124414
14738,-171378.12111065892,3.100756607586571,47.72090227380865,24.3394007371007,1062.0731498609157,1.4158869551871418,-1.2836113724506628,3.200743202963239,0.0005872923339800143,0.14519712884365293,-0.004169722368475135,29.34079653642822,1.9606440926488127
14739,-171378.24154039216,3.1007626337790537,47.71423684255912,24.342770736515973,1060.956900882688,1.4161739010982952,-1.2832374450775108,3.200436783819988,0.0005866102617317389,0.14527560486511384,-0.00417024456744804,29.341043144065456,1.960098846553412
14740,-171378.74507119306,3.1007565151767627,47.72003268941674,24.339844593927673,1061.9955666755886,1.4159151439398951,-1.2835224055396783,3.2006457017300254,0.0005871752433033691,0.14520985308645185,-0.004170015935470539,29.340831443203022,1.9605726119271105
14741,-171378.7710004318,3.100747633275115,47.71872983211744,24.340284787640172,1061.9260458444837,1.4162634912895795,-1.2838754862353459,3.2004551153200476,0.0005867128142282791,0.1451221261201468,-0.004169899413018249,29.34073942799489,1.9604836282091767
14742,-171378.66501992286,3.1007517737415338,47.71561533006144,24.341740701174558,1061.4349011100107,1.4164108835763844,-1.2838772835113774,3.200329607875462,0.0005863351572040624,0.14513960101426132,-0.004169801391144635,29.34077843226008,1.9602384199154264
14743,-171378.86837927223,3.1007641885141677,47.718180520607305,24.34111859899601,1061.6398376249808,1.415697774865185,-1.2829041262059406,3.200595345116028,0.00058723427158344,0.14534071942394772,-0.004170787498797932,29.341116663521696,1.960393904106589
14744,-171378.5054381566,3.1007663956041966,47.71634316310807,24.34227205547875,1061.355959381669,1.415640498973568,-1.282503828116908,3.2004783604969624,0.0005871277091556346,0.1454165838348518,-0.004171454716254042,29.341328704869454,1.9602255308936325
14745,-171378.97262302315,3.100758065846601,47.72389579454182,24.337988874333995,1062.1164873636467,1.4158816091047282,-1.283417579564321,3.2010603367977675,0.0005879982041830949,0.1451815296418063,-0.004169648354016597,29.340750809423632,1.9608808287717565
14746,-171378.77533353496,3.100754292643023,47.7276034536422,24.336081531231816,1062.3168510879968,1.4160023939146278,-1.2835546634019757,3.2013890919901407,0.0005886096737096071,0.14509882601726343,-0.004169160152513798,29.340592144290213,1.9611868653706956
